quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,episode_quest_id,episode_id,episode_name,order_index,flags,episode_bridge_status,episode_match_status,jabbithole_episode_id,jabbithole_episode_name,client_episode_name,client_world_zone_id,client_world_zone_name,slug,episode_quests_count,enabled,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
9063,Psychic Rescue in Progress ,generic_table_driven,not_retail_complete,current_quest,3819,707,G is for Globellum,5,0,mapped_episode,matched,215,G is for Globellum,G is for Globellum,2227,Blighthaven,g-is-for-globellum-707,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3819 links Quest2 9063 order 5 flags 0 to Episode 707 (G is for Globellum) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 215 (G is for Globellum); slug g-is-for-globellum-707, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9064,How I Learned to Love the Globellum,generic_table_driven,not_retail_complete,current_quest,3820,707,G is for Globellum,6,0,mapped_episode,matched,215,G is for Globellum,G is for Globellum,2227,Blighthaven,g-is-for-globellum-707,7,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3820 links Quest2 9064 order 6 flags 0 to Episode 707 (G is for Globellum) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 215 (G is for Globellum); slug g-is-for-globellum-707, episode quest count 7, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9074,Checks and Balances,no_objectives,not_retail_complete,current_quest,3845,708,Balancing Act,0,1,mapped_episode,matched,212,Balancing Act,Balancing Act,2227,Blighthaven,balancing-act-708,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3845 links Quest2 9074 order 0 flags 1 to Episode 708 (Balancing Act) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 212 (Balancing Act); slug balancing-act-708, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9075,Elemental Attunement,generic_table_driven,not_retail_complete,current_quest,3834,708,Balancing Act,1,0,mapped_episode,matched,212,Balancing Act,Balancing Act,2227,Blighthaven,balancing-act-708,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3834 links Quest2 9075 order 1 flags 0 to Episode 708 (Balancing Act) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 212 (Balancing Act); slug balancing-act-708, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9061,The Primal Balance,generic_table_driven,not_retail_complete,current_quest,3827,708,Balancing Act,2,0,mapped_episode,matched,212,Balancing Act,Balancing Act,2227,Blighthaven,balancing-act-708,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3827 links Quest2 9061 order 2 flags 0 to Episode 708 (Balancing Act) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 212 (Balancing Act); slug balancing-act-708, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9054,Starting from Scratch,generic_table_driven,not_retail_complete,current_quest,3835,708,Balancing Act,2,0,mapped_episode,matched,212,Balancing Act,Balancing Act,2227,Blighthaven,balancing-act-708,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3835 links Quest2 9054 order 2 flags 0 to Episode 708 (Balancing Act) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 212 (Balancing Act); slug balancing-act-708, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9068,"Occasionally, Power Uncorrupts",generic_table_driven,not_retail_complete,current_quest,3828,708,Balancing Act,3,0,mapped_episode,matched,212,Balancing Act,Balancing Act,2227,Blighthaven,balancing-act-708,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3828 links Quest2 9068 order 3 flags 0 to Episode 708 (Balancing Act) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 212 (Balancing Act); slug balancing-act-708, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8994,Components for Life,generic_table_driven,not_retail_complete,current_quest,3821,709,A Deal with the Doctor,0,0,mapped_episode,matched,209,A Deal with the Doctor,A Deal with the Doctor,2227,Blighthaven,a-deal-with-the-doctor-709,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3821 links Quest2 8994 order 0 flags 0 to Episode 709 (A Deal with the Doctor) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 209 (A Deal with the Doctor); slug a-deal-with-the-doctor-709, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8993,Clean Room,generic_table_driven,not_retail_complete,current_quest,3822,709,A Deal with the Doctor,1,0,mapped_episode,matched,209,A Deal with the Doctor,A Deal with the Doctor,2227,Blighthaven,a-deal-with-the-doctor-709,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3822 links Quest2 8993 order 1 flags 0 to Episode 709 (A Deal with the Doctor) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 209 (A Deal with the Doctor); slug a-deal-with-the-doctor-709, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8995,Active Ingredients,generic_table_driven,not_retail_complete,current_quest,3823,709,A Deal with the Doctor,2,0,mapped_episode,matched,209,A Deal with the Doctor,A Deal with the Doctor,2227,Blighthaven,a-deal-with-the-doctor-709,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3823 links Quest2 8995 order 2 flags 0 to Episode 709 (A Deal with the Doctor) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 209 (A Deal with the Doctor); slug a-deal-with-the-doctor-709, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8996,Synthesis,generic_table_driven,not_retail_complete,current_quest,3824,709,A Deal with the Doctor,3,0,mapped_episode,matched,209,A Deal with the Doctor,A Deal with the Doctor,2227,Blighthaven,a-deal-with-the-doctor-709,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3824 links Quest2 8996 order 3 flags 0 to Episode 709 (A Deal with the Doctor) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 209 (A Deal with the Doctor); slug a-deal-with-the-doctor-709, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8997,Contamination,generic_table_driven,not_retail_complete,current_quest,3825,709,A Deal with the Doctor,4,0,mapped_episode,matched,209,A Deal with the Doctor,A Deal with the Doctor,2227,Blighthaven,a-deal-with-the-doctor-709,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3825 links Quest2 8997 order 4 flags 0 to Episode 709 (A Deal with the Doctor) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 209 (A Deal with the Doctor); slug a-deal-with-the-doctor-709, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
8998,Isolation,generic_table_driven,not_retail_complete,current_quest,3826,709,A Deal with the Doctor,5,0,mapped_episode,matched,209,A Deal with the Doctor,A Deal with the Doctor,2227,Blighthaven,a-deal-with-the-doctor-709,6,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3826 links Quest2 8998 order 5 flags 0 to Episode 709 (A Deal with the Doctor) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 209 (A Deal with the Doctor); slug a-deal-with-the-doctor-709, episode quest count 6, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
9013,The Never-Ending Corruption [GROUP 5+],generic_table_driven,not_retail_complete,current_quest,3829,710,[GROUP] The Age of Accountability,1,0,mapped_episode,matched,211,[GROUP] The Age of Accountability,[GROUP] The Age of Accountability,2227,Blighthaven,group-the-age-of-accountability-710,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 3829 links Quest2 9013 order 1 flags 0 to Episode 710 ([GROUP] The Age of Accountability) in WorldZone 2227 (Blighthaven); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 211 ([GROUP] The Age of Accountability); slug group-the-age-of-accountability-710, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
